DATE,SOURCE,BUYER,SECTOR,TITLE,VALUE,NUM_SUPPLIERS,SUPPLIER,DESCRIPTION
01 Nov 2019,Contracts Finder,East of England NHS Collaborative Hub,HEALTH,Independent Investigation Services for the NHS,£0-£15M,12,Investigations by Design,"The NHS is required under the NHS Serious Incident Framework/Patient Safety Framework (and/or any iterations) and the Department of Health Article 2 of the European Convention on Human Rights and the investigation of serious incidents to commission an independent investigation.

The NHS has created a Framework for Independent Investigation Services that meets the technical and geographic requirements for the NHS. This framework agreement provides a flexible and responsive framework to enable the NHS to comply with the NHS Serious Incident Framework.

The framework Agreement is split into five lots:

Lot 1 - Independent Expert Investigations

Lot 2 - Partnership Investigations

Lot 3 - Local Care System Investigations

Lot 4 - Health & Social Care & Partners Investigations

Lot 5 - Systematic Independent Investigations

Bidders will continue to have the opportunity to apply to join the Framework Agreement on an annual basis.

It is anticipated that applications will be accepted on the following dates:

May 2020 - For commencement of contract on 01 November 2020

May 2021 - For commencement of contract on 01 November 2021

May 2022 - For commencement of contract on 01 November 2022

May 2023 - For commencement of contract on 01 November 2023

May 2024 - For commencement of contract on 01 November 2024 (dependent on extension of Framework Agreement)

May 2025 - For commencement of contract on 01 November 2025 (dependent on extension of Framework Agreement)

The Services to which this Procurement relates fall within Schedule 3 of the Public Contracts Regulations 2015 (the ""Regulations""). As such, the procurement of the Services has been run as a bespoke, Open Process Procedure, involving the completion of a Qualification Questionnaire to qualify for acceptance onto the Framework Agreement. Successful bidders will be asked to participate in Mini Competitions for contracts for lots in which they have been successful or may be subject to the direct award of a contract.

Attain has conducted this procurement exercise as agent for and on behalf of the Contracting Authority (the NHS) and in partnership with East of England Collaborative Procurement Hub (EoECPH).

The contract will be for an initial 48 months (indicative contract value for 48 months is £10,000,000 GBP), with the option to extend for a further 24 months (indicative contract value for 60 months is £15,000,000 GBP)."
01 Nov 2019,Contracts Finder,East of England NHS Collaborative Hub,HEALTH,Independent Investigation Services for the NHS,£0-£15M,12,NHS NEL CSU,"The NHS is required under the NHS Serious Incident Framework/Patient Safety Framework (and/or any iterations) and the Department of Health Article 2 of the European Convention on Human Rights and the investigation of serious incidents to commission an independent investigation.

The NHS has created a Framework for Independent Investigation Services that meets the technical and geographic requirements for the NHS. This framework agreement provides a flexible and responsive framework to enable the NHS to comply with the NHS Serious Incident Framework.

The framework Agreement is split into five lots:

Lot 1 - Independent Expert Investigations

Lot 2 - Partnership Investigations

Lot 3 - Local Care System Investigations

Lot 4 - Health & Social Care & Partners Investigations

Lot 5 - Systematic Independent Investigations

Bidders will continue to have the opportunity to apply to join the Framework Agreement on an annual basis.

It is anticipated that applications will be accepted on the following dates:

May 2020 - For commencement of contract on 01 November 2020

May 2021 - For commencement of contract on 01 November 2021

May 2022 - For commencement of contract on 01 November 2022

May 2023 - For commencement of contract on 01 November 2023

May 2024 - For commencement of contract on 01 November 2024 (dependent on extension of Framework Agreement)

May 2025 - For commencement of contract on 01 November 2025 (dependent on extension of Framework Agreement)

The Services to which this Procurement relates fall within Schedule 3 of the Public Contracts Regulations 2015 (the ""Regulations""). As such, the procurement of the Services has been run as a bespoke, Open Process Procedure, involving the completion of a Qualification Questionnaire to qualify for acceptance onto the Framework Agreement. Successful bidders will be asked to participate in Mini Competitions for contracts for lots in which they have been successful or may be subject to the direct award of a contract.

Attain has conducted this procurement exercise as agent for and on behalf of the Contracting Authority (the NHS) and in partnership with East of England Collaborative Procurement Hub (EoECPH).

The contract will be for an initial 48 months (indicative contract value for 48 months is £10,000,000 GBP), with the option to extend for a further 24 months (indicative contract value for 60 months is £15,000,000 GBP)."
01 Nov 2019,Contracts Finder,East of England NHS Collaborative Hub,HEALTH,Independent Investigation Services for the NHS,£0-£15M,12,Facere Melius,"The NHS is required under the NHS Serious Incident Framework/Patient Safety Framework (and/or any iterations) and the Department of Health Article 2 of the European Convention on Human Rights and the investigation of serious incidents to commission an independent investigation.

The NHS has created a Framework for Independent Investigation Services that meets the technical and geographic requirements for the NHS. This framework agreement provides a flexible and responsive framework to enable the NHS to comply with the NHS Serious Incident Framework.

The framework Agreement is split into five lots:

Lot 1 - Independent Expert Investigations

Lot 2 - Partnership Investigations

Lot 3 - Local Care System Investigations

Lot 4 - Health & Social Care & Partners Investigations

Lot 5 - Systematic Independent Investigations

Bidders will continue to have the opportunity to apply to join the Framework Agreement on an annual basis.

It is anticipated that applications will be accepted on the following dates:

May 2020 - For commencement of contract on 01 November 2020

May 2021 - For commencement of contract on 01 November 2021

May 2022 - For commencement of contract on 01 November 2022

May 2023 - For commencement of contract on 01 November 2023

May 2024 - For commencement of contract on 01 November 2024 (dependent on extension of Framework Agreement)

May 2025 - For commencement of contract on 01 November 2025 (dependent on extension of Framework Agreement)

The Services to which this Procurement relates fall within Schedule 3 of the Public Contracts Regulations 2015 (the ""Regulations""). As such, the procurement of the Services has been run as a bespoke, Open Process Procedure, involving the completion of a Qualification Questionnaire to qualify for acceptance onto the Framework Agreement. Successful bidders will be asked to participate in Mini Competitions for contracts for lots in which they have been successful or may be subject to the direct award of a contract.

Attain has conducted this procurement exercise as agent for and on behalf of the Contracting Authority (the NHS) and in partnership with East of England Collaborative Procurement Hub (EoECPH).

The contract will be for an initial 48 months (indicative contract value for 48 months is £10,000,000 GBP), with the option to extend for a further 24 months (indicative contract value for 60 months is £15,000,000 GBP)."
02 Nov 2019,Contracts Finder,Braintree District Council,CONSTRUCTION,Manor Street Regeneration,£0-£26M,1,Kier Construction,"Main contractor to undertake the redevelopment of the Manor Street site, located in the south-eastern corner of Braintree town centre (CM7 3HW)."
02 Nov 2019,Contracts Finder,MOD DSG Defence Support Group,TRANSPORT,"LSBU15/0132 - Repair, overhaul and testing of various Allison Transmissions",£0-£2M,1,Mitchells Powersystems,"Babcock DSG Ltd acting as the authority's agents intends to award a single source contract with Mitchell Powersystems, using the negotiated procedure without prior publication pursuant to Article 28 (1) (e) of the Directive 2009/81/EC (Regulation 16 (1) (a) of the UK Defence and Security Public Regulations 2011) for technical reasons.

Babcock DSG Ltd acting as the Authority's agent intends to award a single source Contract with Mitchell Powersystems Ltd. for the Repair/Overhaul & Testing of the 2500SP & 3500SP Allison Transmission fitted to the Viking Armoured Fighting Vehicle Platform Fleet and Protected Mobility Vehicle Platforms (PMVP) over a 5 year contract (plus 2 x 1 Option Years)."
02 Nov 2019,Contracts Finder,MOD DSG Defence Support Group,TRANSPORT,Repair of Run Flat and Special to type wheel tyre assemblies,£0-£4M,1,Hutchinson SNC Defense & Mobility,"Maintenance and repair services related to specific parts of vehicles. Babcock DSG working as an agent for the UK MOD has the potential requirement for the repair of runflat and special to type wheel-tyre assemblies as fitted to a number of different vehicle fleets over a 5 year contract (plus 2 x 1 Option Years) with the following NSN's:

2530-01-555-5033

2530-99-152-1816

2530-66-159-6237

2530-66-152-2261

2530-66-152-8122

2530-99-836-4564

2530-15-179-9833

2530-12-373-3881

2530-99-875-6997

2530-01-581-5779

3040-01-601-7229

2530-99-725-4851

2610-99-921-7434"
02 Nov 2019,Contracts Finder,MOD DSG Defence Support Group,FACILITY,IRM17/4616 Repair of Operational Infrastructure Equipment,£0-£5M,1,G3 Systems,"Repair support of Operation Infrastructure Equipment, including Operational Hygiene System (OHS) Laundry Transportable, personal Sanitation Portable (PSP), Operational Field Catering System (OFCS) Equipment. The repair provision is to include all types of repairs on the equipment. NSN's:

3510999086830 6120993160134

5419997451624 6110996844060

4520123684888 7310999348969

7310995038900

The Authority has a requirement to place a 5 year contract for the Repair of Operational Hygiene System and Operational Field Catering System. There will also be the provision for two one year options should this be required and subject to satisfactory supplier performance. The Authority reserves the right to add items of a similar nature during the lifetime of the contract."
02 Nov 2019,Contracts Finder,CTM Portal for the Nda Shared Services Alliance,BUSINESS,Investment Adviser Services - DB,£15M-£16M,1,Aon Hewitt,The Trustee of the Combined Nuclear Pension Plan requires an Investment Adviser to provide investment advice in relation to the defined benefit arrangements within the Plan
02 Nov 2019,Contracts Finder,Sovereign Housing Association,DEFENCE,Lone Worker Devices (Supply and Support) Services 2018,£0-£1M,1,Reliance High TECH,"Sovereign is looking for an innovative single supplier to provide Lone Worker Devices and associated support services including the provision of an Alarm Receiving Centre.

All service requirements may be found within the tender documents."
02 Nov 2019,Contracts Finder,Oil & Pipelines Agency,INDUSTRIAL,OPA T255/0000 OFD Oil Fuel Depot Storage Tank Inspection Framework,£0-£2M,4,Alliance Inspection Services,"The requirement of this Tender is to provide a Framework of suitably skilled and qualified contractors capable of undertaking the Inspection of the depots oil storage tanks under the control of the OPA, therefore maintaining our current stock of F44 and F76 grade Fuel and ship sullage water tanks.

The Tenderer shall be required to provide all such safety precautions as would be required to undertake this operation."
02 Nov 2019,Contracts Finder,Oil & Pipelines Agency,INDUSTRIAL,OPA T255/0000 OFD Oil Fuel Depot Storage Tank Inspection Framework,£0-£2M,4,Rosen Group,"The requirement of this Tender is to provide a Framework of suitably skilled and qualified contractors capable of undertaking the Inspection of the depots oil storage tanks under the control of the OPA, therefore maintaining our current stock of F44 and F76 grade Fuel and ship sullage water tanks.

The Tenderer shall be required to provide all such safety precautions as would be required to undertake this operation."
02 Nov 2019,Contracts Finder,Oil & Pipelines Agency,INDUSTRIAL,OPA T255/0000 OFD Oil Fuel Depot Storage Tank Inspection Framework,£0-£2M,4,Corrocont,"The requirement of this Tender is to provide a Framework of suitably skilled and qualified contractors capable of undertaking the Inspection of the depots oil storage tanks under the control of the OPA, therefore maintaining our current stock of F44 and F76 grade Fuel and ship sullage water tanks.

The Tenderer shall be required to provide all such safety precautions as would be required to undertake this operation."
02 Nov 2019,Contracts Finder,Oil & Pipelines Agency,INDUSTRIAL,OPA T255/0000 OFD Oil Fuel Depot Storage Tank Inspection Framework,£0-£2M,4,Testex NDT,"The requirement of this Tender is to provide a Framework of suitably skilled and qualified contractors capable of undertaking the Inspection of the depots oil storage tanks under the control of the OPA, therefore maintaining our current stock of F44 and F76 grade Fuel and ship sullage water tanks.

The Tenderer shall be required to provide all such safety precautions as would be required to undertake this operation."
02 Nov 2019,Contracts Finder,NHS Arden & Greater East Midlands CSU,HEALTH,APMS Church Lane New Romney,£7M-£7M,1,Invicta Health CIC,To ensure a robust service is in place that delivers high quality primary care services for clinical and no clinical services for the patients registered at Church Lane Surgery.
03 Nov 2019,Contracts Finder,Peabody,CONSTRUCTION,Thamesmead Waterfront Development,£0-£4B,1,Lendlease Europe Holdings,"Peabody Trust (""Peabody"") is seeking a strategic investment and development partner for the regeneration of the area known as Thamesmead Waterfront in South East London (""Site"").

The Site has the potential to deliver 11,500 new homes, a rejuvenated town centre with retail, commercial, leisure and educational facilities as part of a comprehensive redevelopment.

The partner's role will involve: providing or securing investment; providing strategic advice in relation to the overarching business plan, the masterplan and physical infrastructure; place-making and design services; development delivery, project management, construction management and procurement services; stakeholder engagement and consultation services; advice in relation to the long-term management of the Site; and advice on the marketing and disposal of development parcels.

The opportunity may also involve managing developed assets held by the JV partnership and/or by Peabody to generate income streams."
03 Nov 2019,Contracts Finder,International Nuclear Services,BUSINESS,Programme and Project Management Resources for the NDA Corporate Centre,£1M-£4M,1,Mott Macdonald,"The primary scope of this contract is to provide project management, controls and engineering resources to meet key requirements

The single supplier framework agreement will be placed for an initial 24-month with the option to extend by periods of 12-months up to a maximum term of 48-months"
03 Nov 2019,Contracts Finder,DVLA,HEALTH,Provision of Testing Services Contract,£0-£10M,1,Specsavers Optical Superstores,"Short description:

The Driver and Vehicle Licensing Agency (DVLA) requires a contract which will deliver visual field and visual acuity testing service by qualified and trained opticians to assist DVLA in determining a drivers medical fitness to hold a driving licence."
04 Nov 2019,Contracts Finder,Barnet Homes,CONSTRUCTION,GB-Barnet: Fire safety works prospect and norfolk,£0-£2M,1,Wates Living Space,"Sprinkler systems.

Fire doors.

13-56 Prospect Ring, N2 + 61-104 Prospect Ring, N2 + 13-56 Norfolk Close, N2 - Fire Safety Works"
04 Nov 2019,Contracts Finder,Stevenage Borough Council,CONSTRUCTION,AWARDED Public Realm Regeneration Works for the Town Square via Scape Framework Lot 11 - East of England - South - Intermediate,£0-£2M,1,Ashe Construction,"AWARDED Public Realm Regeneration Works for the Town Square procured via Scape Framework.

Specific works will include new street furniture, a new paving scheme, new lighting including bespoke fittings.

The new layout will allow for a new event space and also longer term relate to and work with the wider town centre SG1 regeneration scheme."
04 Nov 2019,OJEU,Police Fire & Crime Commissioner for Essex,CONSTRUCTION,Chelmsford Police Station Remodelling,£4M,1,Thomas Sinden,"General works on the site of Chelmsford Police Station to provide new refurbished and remodelled open plan offices with meeting rooms, break-out rooms, tea points, rest area and kitchen, interview room, quiet room, individual toilets, disabled wc’s, showers, locker rooms, drying room, cleaner cupboards, various stores, property, IT/server rooms, service rooms.

M&E will include full electrical rewire, power, lighting, data, PAC, fire alarm, PA, replacement lift and heating (BMS Controls)."
04 Nov 2019,OJEU,Eildon Housing Association,CONSTRUCTION,"New Build Extra Care Housing at Langhaugh, Galashiels, Scotland",£6M,1,Hart Builders Edinburgh,"The works comprise of the design and construction of 39 extra care flats and common facilities at Langhaugh, Galashiels, Scottish Border (Refer to ITT and employers requirements for detailed description)."
04 Nov 2019,Contracts Finder,Homes England the Name Adopted by the Homes & Communities Agency,CONSTRUCTION,HOMES ENGLAND - DPP3 - SW Lot - Phase 2B Park Prewett Northern Area - Basingstoke,£0-£40M,1,Barratt Developments,"Building Lease for 143 dwellings as per Delivery Partner Panel 3 procurement - see framework Ts&Cs

https://www.gov.uk/government/publications/hca-contracts-and-tenders"
04 Nov 2019,Contracts Finder,Crescent Purchasing Consortium,CONSTRUCTION,"CA6362 - Flooring Supplies and Services (to include fitting, repair and maintenance) Framework",£50M,7,Deva Resins,"The Contracting Authority wishes to establish a Framework Agreement for the provision of Flooring Supplies and Services. It is being established to meet the needs of Crescent Purchasing Consortium Members, http://www.thecpc.ac.uk/members and is also open for use by all contracting authorities across the public sector throughout the UK(and any future successors to these organisations). These include (but are not limited to) central government departments and agencies, Non Departmental Public Bodies, NHS bodies, Local Authorities, Police Authorities,Emergency Services, Educational Establishments, Hospices, Registered Charities, National Parks and Registered Social Landlords. The Framework is being let across ten Lots including a One-Stop-Shop lot. Full details of the classification of eligible end user establishments and geographical areas is available at http://www.npg-ltd.com/tenders/

There will be a maximum of 7 suppliers awarded a place on each of the 10 Lots.

Includes Lots:

Lot 1: One-Stop-Shop

Lot 2: Contract and Domestic Grade Carpets Supply Only

Lot 3: Contract and Domestic Grade Carpets Supply and Fit

Lot 4: Entrance Matting Supply and Fit

Lot 5: Wood Flooring (Including Sports Flooring) Supply and Fit

Lot 6: Vinyl Flooring Supply Only

Lot 7: Vinyl Flooring Supply and Fit

Lot 8: Carpet Tiles Supply Only

Lot 9: Carpet Tiles Supply and Fit

Lot 10: Resin Supply and Fit

To access this competition:

Registered:

Login to https://suppliers.multiquote.com and view the opportunity CA6362.

Not registered:"
04 Nov 2019,Contracts Finder,Crescent Purchasing Consortium,CONSTRUCTION,"CA6362 - Flooring Supplies and Services (to include fitting, repair and maintenance) Framework",£50M,7,Designer Contracts,"The Contracting Authority wishes to establish a Framework Agreement for the provision of Flooring Supplies and Services. It is being established to meet the needs of Crescent Purchasing Consortium Members, http://www.thecpc.ac.uk/members and is also open for use by all contracting authorities across the public sector throughout the UK(and any future successors to these organisations). These include (but are not limited to) central government departments and agencies, Non Departmental Public Bodies, NHS bodies, Local Authorities, Police Authorities,Emergency Services, Educational Establishments, Hospices, Registered Charities, National Parks and Registered Social Landlords. The Framework is being let across ten Lots including a One-Stop-Shop lot. Full details of the classification of eligible end user establishments and geographical areas is available at http://www.npg-ltd.com/tenders/

There will be a maximum of 7 suppliers awarded a place on each of the 10 Lots.

Includes Lots:

Lot 1: One-Stop-Shop

Lot 2: Contract and Domestic Grade Carpets Supply Only

Lot 3: Contract and Domestic Grade Carpets Supply and Fit

Lot 4: Entrance Matting Supply and Fit

Lot 5: Wood Flooring (Including Sports Flooring) Supply and Fit

Lot 6: Vinyl Flooring Supply Only

Lot 7: Vinyl Flooring Supply and Fit

Lot 8: Carpet Tiles Supply Only

Lot 9: Carpet Tiles Supply and Fit

Lot 10: Resin Supply and Fit

To access this competition:

Registered:

Login to https://suppliers.multiquote.com and view the opportunity CA6362.

Not registered:"
04 Nov 2019,Contracts Finder,Crescent Purchasing Consortium,CONSTRUCTION,"CA6362 - Flooring Supplies and Services (to include fitting, repair and maintenance) Framework",£50M,7,Bif Services,"The Contracting Authority wishes to establish a Framework Agreement for the provision of Flooring Supplies and Services. It is being established to meet the needs of Crescent Purchasing Consortium Members, http://www.thecpc.ac.uk/members and is also open for use by all contracting authorities across the public sector throughout the UK(and any future successors to these organisations). These include (but are not limited to) central government departments and agencies, Non Departmental Public Bodies, NHS bodies, Local Authorities, Police Authorities,Emergency Services, Educational Establishments, Hospices, Registered Charities, National Parks and Registered Social Landlords. The Framework is being let across ten Lots including a One-Stop-Shop lot. Full details of the classification of eligible end user establishments and geographical areas is available at http://www.npg-ltd.com/tenders/

There will be a maximum of 7 suppliers awarded a place on each of the 10 Lots.

Includes Lots:

Lot 1: One-Stop-Shop

Lot 2: Contract and Domestic Grade Carpets Supply Only

Lot 3: Contract and Domestic Grade Carpets Supply and Fit

Lot 4: Entrance Matting Supply and Fit

Lot 5: Wood Flooring (Including Sports Flooring) Supply and Fit

Lot 6: Vinyl Flooring Supply Only

Lot 7: Vinyl Flooring Supply and Fit

Lot 8: Carpet Tiles Supply Only

Lot 9: Carpet Tiles Supply and Fit

Lot 10: Resin Supply and Fit

To access this competition:

Registered:

Login to https://suppliers.multiquote.com and view the opportunity CA6362.

Not registered:"
04 Nov 2019,Contracts Finder,Crescent Purchasing Consortium,CONSTRUCTION,"CA6362 - Flooring Supplies and Services (to include fitting, repair and maintenance) Framework",£50M,7,Altro,"The Contracting Authority wishes to establish a Framework Agreement for the provision of Flooring Supplies and Services. It is being established to meet the needs of Crescent Purchasing Consortium Members, http://www.thecpc.ac.uk/members and is also open for use by all contracting authorities across the public sector throughout the UK(and any future successors to these organisations). These include (but are not limited to) central government departments and agencies, Non Departmental Public Bodies, NHS bodies, Local Authorities, Police Authorities,Emergency Services, Educational Establishments, Hospices, Registered Charities, National Parks and Registered Social Landlords. The Framework is being let across ten Lots including a One-Stop-Shop lot. Full details of the classification of eligible end user establishments and geographical areas is available at http://www.npg-ltd.com/tenders/

There will be a maximum of 7 suppliers awarded a place on each of the 10 Lots.

Includes Lots:

Lot 1: One-Stop-Shop

Lot 2: Contract and Domestic Grade Carpets Supply Only

Lot 3: Contract and Domestic Grade Carpets Supply and Fit

Lot 4: Entrance Matting Supply and Fit

Lot 5: Wood Flooring (Including Sports Flooring) Supply and Fit

Lot 6: Vinyl Flooring Supply Only

Lot 7: Vinyl Flooring Supply and Fit

Lot 8: Carpet Tiles Supply Only

Lot 9: Carpet Tiles Supply and Fit

Lot 10: Resin Supply and Fit

To access this competition:

Registered:

Login to https://suppliers.multiquote.com and view the opportunity CA6362.

Not registered:"
04 Nov 2019,Contracts Finder,Crescent Purchasing Consortium,CONSTRUCTION,"CA6362 - Flooring Supplies and Services (to include fitting, repair and maintenance) Framework",£50M,7,Floorteq,"The Contracting Authority wishes to establish a Framework Agreement for the provision of Flooring Supplies and Services. It is being established to meet the needs of Crescent Purchasing Consortium Members, http://www.thecpc.ac.uk/members and is also open for use by all contracting authorities across the public sector throughout the UK(and any future successors to these organisations). These include (but are not limited to) central government departments and agencies, Non Departmental Public Bodies, NHS bodies, Local Authorities, Police Authorities,Emergency Services, Educational Establishments, Hospices, Registered Charities, National Parks and Registered Social Landlords. The Framework is being let across ten Lots including a One-Stop-Shop lot. Full details of the classification of eligible end user establishments and geographical areas is available at http://www.npg-ltd.com/tenders/

There will be a maximum of 7 suppliers awarded a place on each of the 10 Lots.

Includes Lots:

Lot 1: One-Stop-Shop

Lot 2: Contract and Domestic Grade Carpets Supply Only

Lot 3: Contract and Domestic Grade Carpets Supply and Fit

Lot 4: Entrance Matting Supply and Fit

Lot 5: Wood Flooring (Including Sports Flooring) Supply and Fit

Lot 6: Vinyl Flooring Supply Only

Lot 7: Vinyl Flooring Supply and Fit

Lot 8: Carpet Tiles Supply Only

Lot 9: Carpet Tiles Supply and Fit

Lot 10: Resin Supply and Fit

To access this competition:

Registered:

Login to https://suppliers.multiquote.com and view the opportunity CA6362.

Not registered:"
04 Nov 2019,Contracts Finder,Crescent Purchasing Consortium,CONSTRUCTION,"CA6362 - Flooring Supplies and Services (to include fitting, repair and maintenance) Framework",£50M,7,John L Lord & Son Rizistal,"The Contracting Authority wishes to establish a Framework Agreement for the provision of Flooring Supplies and Services. It is being established to meet the needs of Crescent Purchasing Consortium Members, http://www.thecpc.ac.uk/members and is also open for use by all contracting authorities across the public sector throughout the UK(and any future successors to these organisations). These include (but are not limited to) central government departments and agencies, Non Departmental Public Bodies, NHS bodies, Local Authorities, Police Authorities,Emergency Services, Educational Establishments, Hospices, Registered Charities, National Parks and Registered Social Landlords. The Framework is being let across ten Lots including a One-Stop-Shop lot. Full details of the classification of eligible end user establishments and geographical areas is available at http://www.npg-ltd.com/tenders/

There will be a maximum of 7 suppliers awarded a place on each of the 10 Lots.

Includes Lots:

Lot 1: One-Stop-Shop

Lot 2: Contract and Domestic Grade Carpets Supply Only

Lot 3: Contract and Domestic Grade Carpets Supply and Fit

Lot 4: Entrance Matting Supply and Fit

Lot 5: Wood Flooring (Including Sports Flooring) Supply and Fit

Lot 6: Vinyl Flooring Supply Only

Lot 7: Vinyl Flooring Supply and Fit

Lot 8: Carpet Tiles Supply Only

Lot 9: Carpet Tiles Supply and Fit

Lot 10: Resin Supply and Fit

To access this competition:

Registered:

Login to https://suppliers.multiquote.com and view the opportunity CA6362.

Not registered:"
04 Nov 2019,Contracts Finder,Crescent Purchasing Consortium,CONSTRUCTION,"CA6362 - Flooring Supplies and Services (to include fitting, repair and maintenance) Framework",£50M,7,Forbo Flooring,"The Contracting Authority wishes to establish a Framework Agreement for the provision of Flooring Supplies and Services. It is being established to meet the needs of Crescent Purchasing Consortium Members, http://www.thecpc.ac.uk/members and is also open for use by all contracting authorities across the public sector throughout the UK(and any future successors to these organisations). These include (but are not limited to) central government departments and agencies, Non Departmental Public Bodies, NHS bodies, Local Authorities, Police Authorities,Emergency Services, Educational Establishments, Hospices, Registered Charities, National Parks and Registered Social Landlords. The Framework is being let across ten Lots including a One-Stop-Shop lot. Full details of the classification of eligible end user establishments and geographical areas is available at http://www.npg-ltd.com/tenders/

There will be a maximum of 7 suppliers awarded a place on each of the 10 Lots.

Includes Lots:

Lot 1: One-Stop-Shop

Lot 2: Contract and Domestic Grade Carpets Supply Only

Lot 3: Contract and Domestic Grade Carpets Supply and Fit

Lot 4: Entrance Matting Supply and Fit

Lot 5: Wood Flooring (Including Sports Flooring) Supply and Fit

Lot 6: Vinyl Flooring Supply Only

Lot 7: Vinyl Flooring Supply and Fit

Lot 8: Carpet Tiles Supply Only

Lot 9: Carpet Tiles Supply and Fit

Lot 10: Resin Supply and Fit

To access this competition:

Registered:

Login to https://suppliers.multiquote.com and view the opportunity CA6362.

Not registered:"
04 Nov 2019,OJEU,South East Consortium,CONSTRUCTION,Internal and External Building Works Framework,£500M,6,Wates Living Space,"South East Consortium are tendering a framework for internal and external building works. The framework is split into 6 different lots covering major refurbishments, kitchens and bathrooms, windows and doors, roofing, electrical works and cyclical decorations.

Tenderers are able to apply for either Lot 1a or 1b and up to 3 other lots, (maximum of 4 lots). If you are applying for more than one lot only one set of quality responses will be required."
04 Nov 2019,OJEU,South East Consortium,CONSTRUCTION,Internal and External Building Works Framework,£500M,6,Axis Europe,"South East Consortium are tendering a framework for internal and external building works. The framework is split into 6 different lots covering major refurbishments, kitchens and bathrooms, windows and doors, roofing, electrical works and cyclical decorations.

Tenderers are able to apply for either Lot 1a or 1b and up to 3 other lots, (maximum of 4 lots). If you are applying for more than one lot only one set of quality responses will be required."
04 Nov 2019,OJEU,South East Consortium,CONSTRUCTION,Internal and External Building Works Framework,£500M,6,Amber Construction Services,"South East Consortium are tendering a framework for internal and external building works. The framework is split into 6 different lots covering major refurbishments, kitchens and bathrooms, windows and doors, roofing, electrical works and cyclical decorations.

Tenderers are able to apply for either Lot 1a or 1b and up to 3 other lots, (maximum of 4 lots). If you are applying for more than one lot only one set of quality responses will be required."
04 Nov 2019,OJEU,South East Consortium,CONSTRUCTION,Internal and External Building Works Framework,£500M,6,Foster Property Maintenance,"South East Consortium are tendering a framework for internal and external building works. The framework is split into 6 different lots covering major refurbishments, kitchens and bathrooms, windows and doors, roofing, electrical works and cyclical decorations.

Tenderers are able to apply for either Lot 1a or 1b and up to 3 other lots, (maximum of 4 lots). If you are applying for more than one lot only one set of quality responses will be required."
04 Nov 2019,OJEU,South East Consortium,CONSTRUCTION,Internal and External Building Works Framework,£500M,6,Aaron Services,"South East Consortium are tendering a framework for internal and external building works. The framework is split into 6 different lots covering major refurbishments, kitchens and bathrooms, windows and doors, roofing, electrical works and cyclical decorations.

Tenderers are able to apply for either Lot 1a or 1b and up to 3 other lots, (maximum of 4 lots). If you are applying for more than one lot only one set of quality responses will be required."
04 Nov 2019,OJEU,South East Consortium,CONSTRUCTION,Internal and External Building Works Framework,£500M,6,Niblock Building Contractors,"South East Consortium are tendering a framework for internal and external building works. The framework is split into 6 different lots covering major refurbishments, kitchens and bathrooms, windows and doors, roofing, electrical works and cyclical decorations.

Tenderers are able to apply for either Lot 1a or 1b and up to 3 other lots, (maximum of 4 lots). If you are applying for more than one lot only one set of quality responses will be required."
04 Nov 2019,Contracts Finder,Department of Health Government,CONSTRUCTION,ProCure 22 National Framework for Design and Construction in England,£0-£4B,6,Galliford Try Building,"The Department of Health (DH) / the Contracting Authority (CA) are setting up a National Framework Agreement for Design and Construction in England, specifically within a health and social care environment.

DH seeks interested parties to act as Principle Supply Chain Partners (PSCPs), working with users of the framework throughout the construction process from master planning to build completion and handover."
04 Nov 2019,Contracts Finder,Department of Health Government,CONSTRUCTION,ProCure 22 National Framework for Design and Construction in England,£0-£4B,6,Kier Infrastructure & Overseas,"The Department of Health (DH) / the Contracting Authority (CA) are setting up a National Framework Agreement for Design and Construction in England, specifically within a health and social care environment.

DH seeks interested parties to act as Principle Supply Chain Partners (PSCPs), working with users of the framework throughout the construction process from master planning to build completion and handover."
04 Nov 2019,Contracts Finder,Department of Health Government,CONSTRUCTION,ProCure 22 National Framework for Design and Construction in England,£0-£4B,6,Integrated Health Projects Group of Economic Operators C,"The Department of Health (DH) / the Contracting Authority (CA) are setting up a National Framework Agreement for Design and Construction in England, specifically within a health and social care environment.

DH seeks interested parties to act as Principle Supply Chain Partners (PSCPs), working with users of the framework throughout the construction process from master planning to build completion and handover."
04 Nov 2019,Contracts Finder,Department of Health Government,CONSTRUCTION,ProCure 22 National Framework for Design and Construction in England,£0-£4B,6,Interserve Construction,"The Department of Health (DH) / the Contracting Authority (CA) are setting up a National Framework Agreement for Design and Construction in England, specifically within a health and social care environment.

DH seeks interested parties to act as Principle Supply Chain Partners (PSCPs), working with users of the framework throughout the construction process from master planning to build completion and handover."
04 Nov 2019,Contracts Finder,Department of Health Government,CONSTRUCTION,ProCure 22 National Framework for Design and Construction in England,£0-£4B,6,Bam Health Division of Bam Construction,"The Department of Health (DH) / the Contracting Authority (CA) are setting up a National Framework Agreement for Design and Construction in England, specifically within a health and social care environment.

DH seeks interested parties to act as Principle Supply Chain Partners (PSCPs), working with users of the framework throughout the construction process from master planning to build completion and handover."
